,id,reference,predicted,1-gram,2-gram,3-gram,4-gram,cumulative,1-gram_smoothed,2-gram_smoothed,3-gram_smoothed,4-gram_smoothed,cumulative_smoothed
298,468141298_3154d717e1,"[['a', 'street', 'view', 'with', 'cars', 'and', 'buildings'], ['cars', 'are', 'parked', 'by', 'a', 'little', 'store', 'in', 'quaint', 'european', 'street'], ['cobblestone', 'street', 'and', 'line', 'of', 'storefronts'], ['people', 'stand', 'outside', 'of', 'a', 'building', 'that', 'has', 'cars', 'parked', 'in', 'front'], ['there', 'are', 'two', 'blue', 'signs', 'on', 'the', 'corner', 'of', 'the', 'street']]",a man is walking down a sidewalk,0.14285714285714285,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,1.1200407237786664e-231,0.14285714285714285,0.01666666666666667,0.02,0.025,0.033031643180138064
299,468310111_d9396abcbd,"[['a', 'black', 'and', 'white', 'dog', 'is', 'running', 'through', 'a', 'cow', 'field'], ['a', 'black', 'and', 'white', 'dog', 'running', 'in', 'the', 'grass', 'where', 'there', 'are', 'some', 'cows'], ['a', 'calf', 'is', 'running', 'in', 'the', 'fields', 'while', 'cows', 'look', 'on'], ['a', 'cow', 'herd', 'grazing', 'in', 'the', 'pasture', 'with', 'a', 'dog', 'running', 'in', 'the', 'foreground'], ['a', 'dog', 'running', 'in', 'the', 'grass', 'around', 'sheep']]",a group of dogs run through a field,0.5,0.14285714285714285,2.2250738585072626e-308,2.2250738585072626e-308,7.711523862191631e-155,0.5,0.14285714285714285,0.01666666666666667,0.02,0.06985342056580097
300,468608014_09fd20eb9b,"[['a', 'dog', 'bites', 'an', 'object', 'offered', 'by', 'a', 'person'], ['a', 'dog', 'playing', 'with', 'a', 'dog', 'toy', 'as', 'someone', 'tries', 'to', 'pull', 'it', 'from', 'its', 'mouth'], ['a', 'golden', 'retriever', 'plays', 'with', 'a', 'toy'], ['the', 'photographer', 'is', 'playing', 'tugofwar', 'with', 'a', 'dog'], ['two', 'dogs', 'fighting', 'for', 'the', 'same', 'chew', 'toy']]",a dog running on a grassy field,0.42857142857142855,0.16666666666666669,2.2250738585072626e-308,2.2250738585072626e-308,7.711523862191631e-155,0.42857142857142855,0.16666666666666669,0.02,0.025,0.07730551756939454
301,468871328_72990babd4,"[['two', 'brown', 'dogs', 'are', 'laying', 'on', 'the', 'street', 'next', 'to', 'a', 'metal', 'pole'], ['two', 'dogs', 'are', 'chained', 'to', 'a', 'pole'], ['two', 'dogs', 'are', 'tied', 'to', 'a', 'tree', 'in', 'a', 'city'], ['two', 'dogs', 'tied', 'to', 'a', 'tree'], ['two', 'small', 'dogs', 'sit', 'near', 'a', 'tree']]",two dogs are running through the snow,0.5714285714285714,0.3333333333333333,0.2,2.2250738585072626e-308,5.395774370246974e-78,0.5714285714285714,0.3333333333333333,0.2,0.025,0.17567205239427922
302,468911753_cc595f5da0,"[['a', 'brown', 'and', 'white', 'dog', 'runs', 'away', 'carrying', 'a', 'big', 'stick'], ['a', 'dog', 'running', 'through', 'the', 'grass', 'with', 'a', 'stick', 'in', 'his', 'mouth'], ['dog', 'fetching', 'huge', 'stick'], ['the', 'brown', 'and', 'white', 'dog', 'is', 'carrying', 'a', 'stick', 'in', 'his', 'mouth'], ['the', 'brown', 'dog', 'is', 'running', 'away', 'with', 'a', 'stick', 'in', 'its', 'mouth']]",a dog running through a field,0.8333333333333334,0.6,0.5,0.3333333333333333,0.537284965911771,0.8333333333333334,0.6,0.5,0.3333333333333333,0.537284965911771
303,468918320_9c275b877f,"[['a', 'young', 'couple', 'kissing', 'on', 'a', 'park', 'bench'], ['a', 'young', 'man', 'and', 'woman', 'sitting', 'on', 'a', 'bench', 'outside', 'are', 'kissing'], ['couple', 'is', 'making', 'out', 'on', 'a', 'park', 'bench', 'in', 'public'], ['the', 'girl', 'and', 'boy', 'are', 'kissing', 'whilst', 'sitting', 'on', 'a', 'wooden', 'bench'], ['the', 'man', 'and', 'woman', 'sitting', 'on', 'a', 'bench', 'are', 'kissing']]",two girls sit on a bench,0.35826565528689464,0.2866125242295157,0.17913282764344732,1.594335087959687e-308,4.1382219658909647e-78,0.35826565528689464,0.2866125242295157,0.17913282764344732,0.02388437701912631,0.14477626226006024
304,468930779_8008d90e10,"[['a', 'brown', 'dog', 'carrying', 'a', 'stick', 'in', 'its', 'mouth'], ['a', 'dog', 'has', 'its', 'head', 'coming', 'up', 'from', 'the', 'water', 'as', 'it', 'holds', 'a', 'stick'], ['a', 'dog', 'swimming', 'with', 'a', 'stick', 'in', 'its', 'mouth'], ['a', 'swimming', 'dog', 'with', 'a', 'small', 'branch', 'in', 'its', 'mouth'], ['closeup', 'of', 'a', 'brown', 'dog', 'in', 'the', 'water', 'holding', 'a', 'very', 'large', 'stick']]",a brown dog is running through the water,0.5515605641153721,0.3782129582505409,0.1470828170974326,1.9636207881546135e-308,4.954356947008765e-78,0.5515605641153721,0.3782129582505409,0.1470828170974326,0.017649938051691908,0.1525487608028145
305,469021173_aa31c07108,"[['a', 'hiker', 'wearing', 'an', 'orange', 'backpack', 'is', 'walking', 'through', 'long', 'grass'], ['a', 'man', 'walking', 'in', 'brush', 'with', 'a', 'big', 'orange', 'backpack'], ['a', 'man', 'with', 'an', 'orange', 'backpack', 'in', 'an', 'bushy', 'area'], ['a', 'person', 'with', 'a', 'large', 'backpack', 'hiking', 'through', 'the', 'tall', 'grass'], ['the', 'hiker', 'with', 'a', 'black', 'and', 'orange', 'backpack', 'walks', 'away', 'into', 'the', 'wooded', 'area']]",a man and a woman are sitting on a bench,0.4,0.11111111111111109,2.2250738585072626e-308,2.2250738585072626e-308,6.8489908526642754e-155,0.4,0.11111111111111109,0.012500000000000006,0.014285714285714294,0.05307712171072445
306,469029994_349e138606,"[['a', 'backpacker', 'looks', 'over', 'a', 'cliff', 'towards', 'the', 'fog'], ['a', 'backpacker', 'looks', 'toward', 'a', 'foggy', 'landscape'], ['a', 'hiker', 'stands', 'on', 'a', 'hill', 'looking', 'into', 'the', 'distance'], ['a', 'man', 'with', 'an', 'orange', 'backpack', 'is', 'standing', 'on', 'a', 'cliffside', 'path'], ['hiker', 'with', 'yellow', 'backpack', 'stares', 'into', 'fog']]",a man and a woman are walking towards a small dog,0.36363636363636365,0.10000000000000002,2.2250738585072626e-308,2.2250738585072626e-308,6.513869329968086e-155,0.36363636363636365,0.10000000000000002,0.011111111111111112,0.012500000000000006,0.04740604259878138
307,469259974_bb03c15c42,"[['a', 'man', 'drinking', 'and', 'reading', 'the', 'paper'], ['a', 'man', 'reads', 'the', 'newspaper', 'at', 'a', 'table', 'for', 'one'], ['a', 'man', 'reads', 'the', 'newspaper', 'while', 'having', 'a', 'drink'], ['a', 'man', 'wearing', 'glasses', 'sits', 'with', 'a', 'drink', 'at', 'a', 'table', 'whilst', 'reading', 'the', 'newspaper'], ['an', 'africanamerican', 'man', 'reading', 'the', 'newspaper', 'and', 'drinking', 'beer', 'in', 'a', 'shop']]",a man is sitting on a bench and holding a shopping cart,0.4166666666666667,0.0909090909090909,2.2250738585072626e-308,2.2250738585072626e-308,6.5806869883189804e-155,0.4166666666666667,0.0909090909090909,0.010000000000000004,0.011111111111111112,0.045293761707938834
308,469617651_278e586e46,"[['a', 'couple', 'of', 'people', 'sit', 'in', 'chairs', 'in', 'a', 'waiting', 'room', 'lit', 'in', 'sunlight'], ['a', 'line', 'of', 'white', 'chairs', 'folded', 'and', 'a', 'few', 'indescript', 'people', 'sitting', 'in', 'the', 'background'], ['people', 'wait', 'in', 'chairs', 'one', 'person', 'has', 'their', 'shoe', 'off'], ['photo', 'of', 'an', 'inside', 'of', 'a', 'place', 'with', 'chairs', 'and', 'people', 'sitting', 'in', 'them'], ['some', 'people', 'are', 'sitting', 'in', 'seats', 'under', 'a', 'white', 'framed', 'glass', 'canopy']]",a woman is sitting on a bench in a park,0.4,0.11111111111111109,2.2250738585072626e-308,2.2250738585072626e-308,6.8489908526642754e-155,0.4,0.11111111111111109,0.012500000000000006,0.014285714285714294,0.05307712171072445
309,469969326_4b84073286,"[['a', 'woman', 'carrying', 'a', 'backpack', 'sits', 'on', 'a', 'rocky', 'ledge', 'overlooking', 'the', 'water'], ['a', 'woman', 'sits', 'alone', 'on', 'the', 'rocks', 'by', 'a', 'beach'], ['a', 'woman', 'sits', 'on', 'a', 'rock', 'by', 'the', 'water'], ['a', 'woman', 'sits', 'on', 'the', 'rock'], ['a', 'woman', 'wearing', 'a', 'red', 'backpack', 'is', 'sitting', 'on', 'a', 'rock', 'overlooking', 'the', 'water']]",a man is sitting on a rock overlooking a valley,0.8,0.5555555555555556,0.5,0.42857142857142855,0.5555238068023582,0.8,0.5555555555555556,0.5,0.42857142857142855,0.5555238068023582
310,470373679_98dceb19e7,"[['a', 'group', 'of', 'people', 'inside', 'a', 'building', 'that', 'overlooks', 'a', 'large', 'mountain'], ['a', 'large', 'window', 'with', 'a', 'mountain', 'range', 'while', 'onlookers', 'stand', 'in', 'front'], ['people', 'look', 'out', 'the', 'window', 'at', 'mountains'], ['people', 'stand', 'and', 'look', 'out', 'the', 'window', 'to', 'view', 'the', 'mountain'], ['sillhouttes', 'of', 'people', 'in', 'front', 'of', 'a', 'mountain', 'and', 'in', 'front', 'of', 'a', 'window']]",two men stand on a bench,0.28216057496353797,1.8834843577582417e-308,1.8834843577582417e-308,1.8834843577582417e-308,1.171778691554733e-231,0.28216057496353797,0.01692963449781228,0.021162043122265353,0.0282160574963538,0.041095991233501536
311,470887781_faae5dae83,"[['a', 'crowd', 'at', 'a', 'rally'], ['a', 'crowd', 'of', 'people', 'remember', 'the', 'armenian', 'genocide', 'from', 'to'], ['a', 'group', 'of', 'people', 'are', 'gathered', 'to', 'watch', 'a', 'man', 'speak', 'from', 'a', 'podium', 'about', 'armenian', 'genocide'], ['people', 'gather', 'to', 'hear', 'a', 'speech', 'related', 'to', 'the', 'armenian', 'genocide'], ['there', 'is', 'a', 'man', 'in', 'suit', 'speaking', 'at', 'a', 'podium', 'at', 'a', 'protest', 'march']]",a group of people are sitting on a bench,0.596559544542913,0.44741965840718484,0.38350256434901553,0.2982797722714565,0.4180134288483488,0.596559544542913,0.44741965840718484,0.38350256434901553,0.2982797722714565,0.4180134288483488
312,470887785_e0b1241d94,"[['a', 'lady', 'is', 'giving', 'a', 'speech', 'dealing', 'with', 'the', 'armenian', 'genocide'], ['a', 'middle', 'eastern', 'woman', 'is', 'talking', 'into', 'a', 'microphone', 'at', 'a', 'protest', 'event'], ['a', 'speaking', 'woman', 'at', 'a', 'podium', 'has', 'the', 'phrase', 'armenian', 'genocide', 'written', 'on', 'it', 'flanked', 'by', 'priests', 'and', 'men', 'in', 'suits'], ['a', 'woman', 'speaking', 'at', 'an', 'armenian', 'genocide', 'event'], ['a', 'woman', 'speaks', 'at', 'a', 'podium', 'surrounded', 'by', 'religious', 'men']]",a woman in a black dress and a woman in a dress,0.5,0.0909090909090909,2.2250738585072626e-308,2.2250738585072626e-308,6.887578243315168e-155,0.5,0.0909090909090909,0.010000000000000004,0.011111111111111112,0.04740604259878138
313,470887791_86d5a08a38,"[['a', 'man', 'and', 'a', 'woman', 'standing', 'with', 'a', 'group', 'of', 'spectators'], ['a', 'man', 'holding', 'a', 'flag', 'stands', 'next', 'to', 'a', 'woman', 'wearing', 'black', 'and', 'white'], ['a', 'man', 'holding', 'flag', 'and', 'a', 'woman', 'behind', 'a', 'railing'], ['an', 'elder', 'man', 'in', 'a', 'white', 'shirt', 'and', 'cap', 'waves', 'a', 'flag', 'as', 'a', 'group', 'of', 'people', 'stand', 'behind', 'him'], ['an', 'older', 'man', 'with', 'a', 'red', 'blue', 'and', 'orange', 'flag', 'in', 'a', 'crowd']]",a man in a black suit and a woman in a black dress,0.6153846153846154,0.4166666666666667,0.18181818181818182,2.2250738585072626e-308,5.675175336138377e-78,0.6153846153846154,0.4166666666666667,0.18181818181818182,0.010000000000000004,0.1469410625195576
314,470887795_8443ce53d0,"[['a', 'boy', 'drinks', 'from', 'a', 'glass', 'bottle'], ['a', 'girl', 'in', 'a', 'purple', 'sweater', 'is', 'watching', 'a', 'boy', 'drink', 'from', 'a', 'bottle'], ['a', 'girl', 'in', 'a', 'purple', 'sweater', 'watching', 'a', 'boy', 'drink', 'from', 'a', 'green', 'bottle'], ['a', 'little', 'girl', 'in', 'pink', 'watches', 'a', 'young', 'boy', 'drink', 'out', 'of', 'a', 'bottle', 'on', 'a', 'crowded', 'street'], ['boy', 'drinking', 'from', 'a', 'green', 'bottle', 'with', 'girl', 'in', 'purple', 'sweater', 'watching']]",a group of children in a <unk> <unk>,0.5,0.14285714285714285,2.2250738585072626e-308,2.2250738585072626e-308,7.711523862191631e-155,0.5,0.14285714285714285,0.01666666666666667,0.02,0.06985342056580097
315,470903027_489cc507de,"[['a', 'man', 'sitting', 'crosslegged', 'in', 'a', 'field'], ['a', 'man', 'wearing', 'a', 'hat', 'is', 'sitting', 'on', 'the', 'ground', 'with', 'a', 'small', 'bag'], ['a', 'person', 'wearing', 'a', 'hat', 'sits', 'on', 'the', 'grass', 'with', 'a', 'mountain', 'behind', 'him'], ['a', 'person', 'with', 'a', 'stocking', 'cap', 'on', 'is', 'sitting', 'down', 'on', 'a', 'grassy', 'plain', 'with', 'a', 'mountain', 'behind', 'them'], ['man', 'on', 'green', 'grass', 'mountains', 'and', 'semicloudy', 'sky', 'in', 'background']]",a man is running on a track,0.7142857142857143,0.3333333333333333,2.2250738585072626e-308,2.2250738585072626e-308,1.04198122363916e-154,0.7142857142857143,0.3333333333333333,0.02,0.025,0.10445522730720382
316,471402959_0b187560df,"[['an', 'african', 'american', 'woman', 'wearing', 'an', 'orange', 'dress', 'with', 'a', 'hood', 'is', 'covering', 'her', 'face', 'with', 'her', 'hand', 'while', 'sitting', 'in', 'a', 'chair'], ['a', 'woman', 'in', 'an', 'orangehooded', 'outfit', 'is', 'sitting', 'with', 'her', 'hand', 'on', 'her', 'face'], ['woman', 'in', 'a', 'red', 'headscarf', 'covering', 'her', 'face'], ['woman', 'in', 'orange', 'clothing', 'putting', 'her', 'palm', 'over', 'her', 'face'], ['woman', 'in', 'orange', 'headscarf', 'with', 'her', 'hand', 'over', 'her', 'face', 'sitting', 'in', 'a', 'blue', 'chair']]",a man and a woman are sitting on a bench,0.5,0.11111111111111109,2.2250738585072626e-308,2.2250738585072626e-308,7.241926111174567e-155,0.5,0.11111111111111109,0.012500000000000006,0.014285714285714294,0.056122223243057295
317,472396131_6e97068d93,"[['a', 'puppy', 'catching', 'a', 'bird'], ['a', 'small', 'white', 'dog', 'holds', 'a', 'bird', 'in', 'its', 'mouth', 'as', 'it', 'runs', 'in', 'a', 'field'], ['a', 'white', 'dog', 'carries', 'a', 'gray', 'bird', 'in', 'a', 'field'], ['a', 'white', 'puppy', 'is', 'carrying', 'a', 'black', 'bird', 'in', 'its', 'mouth'], ['the', 'dog', 'returns', 'with', 'the', 'hunter', 's', 'bird']]",a woman is running in a field  to catch a ball,0.5454545454545454,0.2,0.11111111111111109,2.2250738585072626e-308,4.0524962413350997e-78,0.5454545454545454,0.2,0.11111111111111109,0.012500000000000006,0.11094660471566163
318,472535997_0dbf42b9f3,"[['two', 'african', 'toddlers', 'dressed', 'in', 'pink', 'are', 'playing', 'in', 'a', 'sparsely', 'decorated', 'kitchen'], ['two', 'girls', 'in', 'pink', 'dresses', 'dance', 'and', 'clap'], ['two', 'little', 'girls', 'in', 'pink', 'are', 'dancing'], ['two', 'little', 'girls', 'wearing', 'pink', 'outfits', 'dance', 'together'], ['two', 'very', 'young', 'girls', 'in', 'pink', 'dance', 'inside']]",two girls in blue dresses and bonnets  for the camera,0.5,0.2222222222222222,0.12500000000000003,2.2250738585072626e-308,4.1927887725759647e-78,0.5,0.2222222222222222,0.12500000000000003,0.014285714285714294,0.1186840521952098
319,472661386_723aae880b,"[['a', 'class', 'holds', 'up', 'their', 'certificates'], ['a', 'group', 'of', 'children', 'posing', 'with', 'their', 'certificates'], ['a', 'group', 'of', 'children', 'showing', 'their', 'diplomas'], ['the', 'children', 'hold', 'up', 'awards'], ['the', 'girl', 'in', 'a', 'yellow', 'shirt', 'walks', 'in', 'front', 'of', 'a', 'group', 'of', 'kids', 'holding', 'up', 'awards']]",four girls are dancing in a hall,0.2857142857142857,0.16666666666666669,2.2250738585072626e-308,2.2250738585072626e-308,6.968148412761692e-155,0.2857142857142857,0.16666666666666669,0.02,0.025,0.06985342056580097
320,472860064_a96a228796,"[['a', 'black', 'dog', 'in', 'front', 'of', 'a', 'tree', 'jumping', 'towards', 'a', 'red', 'frisbee'], ['a', 'dog', 'jumps', 'through', 'the', 'grass'], ['a', 'grey', 'dog', 'jumps', 'in', 'the', 'air', 'to', 'catch', 'a', 'frisbee', 'in', 'a', 'grassy', 'park'], ['a', 'shaggy', 'dog', 'jumps', 'outside', 'in', 'the', 'grass'], ['the', 'black', 'dog', 'is', 'jumping', 'up', 'in', 'the', 'air']]",a black dog running in the grass,0.8571428571428571,0.6666666666666666,0.4,2.2250738585072626e-308,8.44484326442819e-78,0.8571428571428571,0.6666666666666666,0.4,0.025,0.274941620352113
321,473220329_819a913bbb,"[['a', 'woman', 'is', 'walking', 'away', 'on', 'a', 'wooden', 'walkway', 'through', 'a', 'field', 'of', 'golden', 'plants'], ['a', 'woman', 'walking', 'over', 'a', 'bridge', 'with', 'tall', 'grass', 'on', 'either', 'side', 'of', 'her'], ['a', 'woman', 'walks', 'along', 'a', 'boardwalk'], ['a', 'woman', 'with', 'dark', 'hair', 'walks', 'through', 'a', 'grassy', 'field', 'on', 'a', 'path', 'with', 'wooden', 'handrails'], ['a', 'young', 'woman', 'crosses', 'a', 'bridge', 'through', 'a', 'field', 'of', 'tall', 'grass']]",a woman stands on a rocky shore  the sun,0.4444444444444444,0.25,2.2250738585072626e-308,2.2250738585072626e-308,8.612150057732663e-155,0.4444444444444444,0.25,0.014285714285714294,0.01666666666666667,0.07171781507224269
322,473988700_570422001b,"[['a', 'black', 'and', 'brown', 'dog', 'shakes', 'water', 'off', 'of', 'itself'], ['a', 'brown', 'and', 'black', 'dog', 'shaking', 'the', 'water', 'of', 'himself'], ['a', 'brown', 'and', 'black', 'dog', 'with', 'a', 'red', 'and', 'blue', 'collar', 'stands', 'on', 'a', 'brown', 'grassy', 'surface', 'with', 'water', 'droplets', 'all', 'around'], ['a', 'dog', 'stretches', 'its', 'neck', 'out', 'as', 'it', 'shakes', 'off', 'dust'], ['a', 'wet', 'dog', 'shaking', 'off', 'excess', 'water', 'in', 'a', 'field']]",a black and white dog is running through the water,0.6,0.3333333333333333,0.12500000000000003,2.2250738585072626e-308,4.856474469839072e-78,0.6,0.3333333333333333,0.12500000000000003,0.014285714285714294,0.13747081017605653
323,475042270_719ebe6c48,"[['a', 'golden', 'retriever', 'is', 'playing', 'with', 'a', 'smaller', 'black', 'and', 'brown', 'dog', 'in', 'a', 'pink', 'collar'], ['a', 'small', 'black', 'and', 'brown', 'dog', 'is', 'jumping', 'on', 'a', 'large', 'orange', 'dog'], ['a', 'smaller', 'black', 'dog', 'fighting', 'with', 'a', 'larger', 'brown', 'dog', 'in', 'a', 'forest'], ['brown', 'dog', 'with', 'mouth', 'open', 'near', 'head', 'of', 'black', 'and', 'tan', 'dog'], ['two', 'dogs', 'playing', 'near', 'the', 'woods']]",a dog jumping up to catch a ball,0.5,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,1.5319719891192393e-231,0.5,0.014285714285714294,0.01666666666666667,0.02,0.039281465090051315
324,475313618_bdb2f72be5,"[['a', 'female', 'in', 'bluejeans', 'is', 'standing', 'in', 'an', 'enclosed', 'area', 'with', 'arms', 'folded'], ['a', 'girl', 'stands', 'in', 'a', 'dimly', 'lit', 'area'], ['a', 'lone', 'woamn', 'wearing', 'a', 'black', 'hoodie', 'and', 'blue', 'jeans', 'standing', 'on', 'a', 'sidewalk'], ['girl', 'stands', 'in', 'subway', 'waiting', 'on', 'something'], ['girl', 'with', 'crossed', 'arms', 'stands', 'in', 'stone', 'corridor', 'seated', 'figure', 'in', 'background']]",a woman in a black dress and a brown dog are standing in a grassy yard,0.5,0.2,2.2250738585072626e-308,2.2250738585072626e-308,8.38826642100846e-155,0.5,0.2,0.007142857142857146,0.007692307692307694,0.04841524713034601
325,475317104_1cdc1653b4,"[['a', 'girl', 'standing', 'in', 'an', 'enclosed', 'place'], ['a', 'girl', 'stands', 'alone', 'while', 'a', 'man', 'raises', 'his', 'arms', 'in', 'the', 'background'], ['a', 'teenage', 'girl', 'stands', 'in', 'a', 'large', 'industrial', 'garage', 'with', 'two', 'boys', 'sitting', 'in', 'the', 'background'], ['a', 'woman', 'wearing', 'a', 'black', 'shirt', 'and', 'blue', 'jeans', 'standing', 'on', 'a', 'sidewalk'], ['young', 'lady', 'standing', 'alone', 'waiting']]",a man is playing with a dog on a leash,0.6,0.2222222222222222,2.2250738585072626e-308,2.2250738585072626e-308,9.013778876140909e-155,0.6,0.2222222222222222,0.012500000000000006,0.014285714285714294,0.06985342056580097
326,475778645_65b7343c47,"[['a', 'boy', 'in', 'a', 'harness', 'climbs', 'a', 'rock', 'wall'], ['a', 'small', 'boy', 'hangs', 'from', 'a', 'safety', 'harness', 'next', 'to', 'a', 'climbing', 'wall'], ['a', 'young', 'boy', 'on', 'a', 'harness', 'climbs', 'up', 'a', 'boulder'], ['the', 'boy', 'is', 'climbing', 'a', 'white', 'rock', 'wall'], ['the', 'small', 'child', 'climbs', 'a', 'white', 'rock', 'wall']]",a man in a black shirt and black pants is jumping in the air,0.3571428571428572,0.07692307692307693,2.2250738585072626e-308,2.2250738585072626e-308,6.072910347203158e-155,0.3571428571428572,0.07692307692307693,0.008333333333333335,0.009090909090909096,0.03798229226827674
327,475816542_f5c2736815,"[['a', 'black', 'and', 'a', 'brown', 'dog', 'are', 'running', 'toward', 'the', 'camera'], ['a', 'black', 'and', 'a', 'yellow', 'dog'], ['a', 'black', 'dog', 'and', 'a', 'brown', 'dog', 'with', 'a', 'ball'], ['a', 'large', 'black', 'dog', 'and', 'a', 'large', 'yellow', 'dog', 'appear', 'to', 'be', 'playing', 'with', 'a', 'soccer', 'ball'], ['the', 'black', 'dog', 'is', 'by', 'a', 'soccer', 'ball', 'and', 'the', 'brown', 'dog', 'is', 'running']]",a man and a dog are running in a field,0.7,0.3333333333333333,0.12500000000000003,2.2250738585072626e-308,5.047284757449962e-78,0.7,0.3333333333333333,0.12500000000000003,0.014285714285714294,0.14287202148494
328,475980315_b8ecd50094,"[['a', 'white', 'dog', 'fetches', 'a', 'stick', 'as', 'he', 'swims', 'in', 'a', 'lake'], ['a', 'white', 'dog', 'holds', 'a', 'stick', 'while', 'swimming'], ['a', 'white', 'dog', 'retrieves', 'the', 'stick', 'from', 'the', 'lake', 'for', 'her', 'owner'], ['a', 'white', 'dog', 'swims', 'with', 'a', 'stick'], ['white', 'dog', 'retrieving', 'stick', 'from', 'water']]",a dog running through the water,0.6666666666666666,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,1.646211035903463e-231,0.6666666666666666,0.02,0.025,0.03333333333333333,0.05773502691896258
329,476233374_e1396998ef,"[['a', 'little', 'boy', 'and', 'a', 'little', 'girl', 'are', 'playing', 'with', 'pebbles', 'on', 'the', 'beach'], ['a', 'small', 'boy', 'and', 'girl', 'on', 'the', 'beach', 's', 'edge', 'looking', 'at', 'the', 'ground'], ['two', 'kids', 'playing', 'on', 'a', 'pebble', 'beach', 'by', 'the', 'water'], ['two', 'little', 'kids', 'play', 'on', 'a', 'pebble', 'covered', 'beach'], ['two', 'young', 'child', 'stand', 'on', 'the', 'rocks', 'near', 'the', 'edge', 'of', 'the', 'water']]",a little girl in a pink coat is walking on a beach   in the air,0.4666666666666667,0.21428571428571425,0.07692307692307693,2.2250738585072626e-308,3.6170146665513074e-78,0.4666666666666667,0.21428571428571425,0.07692307692307693,0.008333333333333335,0.08947853200770763
330,476740978_45b65ebe0c,"[['a', 'group', 'of', 'people', 'are', 'holding', 'up', 'signs'], ['a', 'group', 'of', 'people', 'carry', 'pink', 'letters', 'that', 'spell', 'impeach'], ['many', 'woman', 'hold', 'up', 'a', 'sign', 'reading', 'impeach'], ['people', 'holding', 'pink', 'signs', 'that', 'spell', 'out', 'impeach'], ['war', 'protesters', 'on', 'curb', 'with', 'pink', 'umbrellas', 'spelling', 'out', 'impeach']]",a group of people are standing in front of a building,0.45454545454545453,0.4,0.3333333333333333,0.25,0.3508439695638686,0.45454545454545453,0.4,0.3333333333333333,0.25,0.3508439695638686
331,476759700_8911f087f8,"[['a', 'man', 'carrying', 'a', 'sign', 'that', 'says', 'free', 'hug', 'along', 'the', 'sidewalk'], ['a', 'man', 'holds', 'up', 'a', 'free', 'hugs', 'sign', 'above', 'his', 'head'], ['a', 'man', 'is', 'holding', 'a', 'sign', 'that', 'says', 'free', 'hugs'], ['a', 'young', 'man', 'in', 'a', 'black', 'shirt', 'is', 'holding', 'a', 'free', 'hugs', 'sign'], ['the', 'man', 'is', 'wearing', 'a', 'green', 'shirt', 'and', 'blue', 'jeans', 'and', 'carrying', 'a', 'free', 'hugs', 'sign']]",a boy in a red shirt is running on a track,0.5454545454545454,0.2,2.2250738585072626e-308,2.2250738585072626e-308,8.57273414893938e-155,0.5454545454545454,0.2,0.011111111111111112,0.012500000000000006,0.06238986072117501
332,476760133_c33d2bd83d,"[['a', 'black', 'dog', 'is', 'running', 'across', 'the', 'grass', 'carrying', 'something', 'in', 'its', 'mouth'], ['a', 'black', 'dog', 'is', 'running', 'outside', 'with', 'a', 'toy', 'in', 'its', 'mouth'], ['a', 'black', 'dog', 'runs', 'along', 'the', 'green', 'grass', 'carrying', 'a', 'toy', 'in', 'its', 'mouth'], ['a', 'black', 'dog', 'runs', 'on', 'green', 'grass', 'with', 'a', 'toy', 'in', 'his', 'mouth'], ['black', 'dog', 'is', 'carrying', 'something', 'in', 'its', 'mouth', 'and', 'running', 'in', 'the', 'grass']]",a black dog running in a field,0.4196071367631027,0.24477082977847658,0.09790833191139064,1.0892663493304385e-308,3.2351101051816727e-78,0.4196071367631027,0.24477082977847658,0.09790833191139064,0.01223854148892383,0.10532657463079305
333,477204750_d04d111cd4,"[['a', 'dog', 'is', 'playing', 'fetch', 'with', 'a', 'ball'], ['a', 'dog', 'stirs', 'up', 'the', 'dirt', 'on', 'the', 'ground', 'while', 'running', 'to', 'catch', 'a', 'ball'], ['a', 'dog', 'turns', 'on', 'the', 'grass', 'to', 'persue', 'a', 'flying', 'ball'], ['a', 'light', 'brown', 'dog', 'is', 'chasing', 'after', 'a', 'ball'], ['a', 'yellow', 'dog', 'anticipates', 'a', 'ball']]",a dog running through a field,0.6666666666666666,0.2,2.2250738585072626e-308,2.2250738585072626e-308,9.013778876140909e-155,0.6666666666666666,0.2,0.025,0.03333333333333333,0.10266900960803409
334,477254932_56b48d775d,"[['a', 'girl', 'flipping', 'into', 'a', 'swimming', 'pool', 'while', 'others', 'swim'], ['a', 'girl', 'heads', 'into', 'the', 'pool', 'while', 'others', 'chat', 'at', 'the', 'side'], ['a', 'girl', 'is', 'diving', 'into', 'an', 'indoor', 'pool'], ['many', 'people', 'are', 'in', 'an', 'indoor', 'swimming', 'pool', 'and', 'one', 'girl', 'is', 'in', 'the', 'act', 'of', 'jumping', 'in', 'headfirst'], ['the', 'teenagers', 'are', 'swimming', 'in', 'an', 'indoor', 'pool', 'together']]",two girls jump into a swimming pool,0.4953587998572467,0.43343894987509085,0.3467511599000727,0.21671947493754543,0.35640264633541835,0.4953587998572467,0.43343894987509085,0.3467511599000727,0.21671947493754543,0.35640264633541835
