,id,prediction,mean_cosine_score,ref_cap_1,cos_scr_1,ref_cap_2,cos_scr_2,ref_cap_3,cos_scr_3,ref_cap_4,cos_scr_4,ref_cap_5,cos_scr_5
163,427936315_0b8f7b8d23,a man in a wetsuit is surfing,0.1413470520117818,a brown dog is chasing a red frisbee across a grassy field,0.20556466360303016,a dog leaps in the air to catch a red frisbee,0.3374456274900794,a dog runs for a red frisbee,0.0,a dog surrounded by trees runs to catch a frisbee,0.0,the large brown dog is running through the grass to catch a red frisbee,0.1637249689657993
164,428408242_b32faf2240,a brown and white dog jumping over a hurdle,0.32568178668552317,a brown and white dog is jumping with a red frisbee in its mouth,0.6373048219054707,a brown and white dog leaps  holding a flexible frisbee,0.466965146970915,a dog running with a frisbee,0.1307059343786533,a fit dog leaps with a disc in its mouth,0.0891280525683264,the brown and white bog has a red item in its mouth,0.3043049776042502
165,428483413_b9370baf72,a woman stands in front of a white tent,0.2238227832099776,a blond girl standing in front of a large metal fan,0.45957938357619754,a man and woman walking past a record shop,0.10041952192754539,a woman and a man are passing by a window displaying a record,0.08326557813112533,a woman and a man stand outside a store,0.11678008625345049,a woman with dirty blonde hair and sunglasses and a man with dark hair stand in front of a record store,0.35906934616156916
166,428485639_a82635d6ee,a boy is jumping in the air,0.2203170167152349,a girl straddles a bike rack on a city street,0.0,a little girl in a blue outfit is climbing on metal railings in the street,0.5744347939478587,a little girl in navy blue is posing on a railing,0.26395398252206304,a little girl wearing a navy skirt is climbing on some silver poles,0.08918224801002894,a young girl in a blue skirt is propping herself up on bars of a metal structure outside,0.1740140590962238
167,428796930_476a3d6395,a black dog running in a field of grass,0.2739661167858948,a black dog is playing with a green toy in yellow grass,0.5616472257229812,a black dog is running with a green toy between its paws,0.32275222289983246,a black dog outside with a green toy,0.16378373705822127,a black dog playing with a green toy,0.17836829256782671,a black dog plays with a green object,0.14327910568061192
168,429174232_ddd4ff5e0b,a man in a black coat and black pants is walking on the sidewalk,0.2043656196739918,an alley open to a couple of people walking by,0.25996020429758315,the legs of several people walking past an alley,0.4784910124611904,two pairs of legs walk past the end of an alley between two brick buildings,0.12395052741824059,two people walk down the street  seen from a alleyway,0.15942635419294474,view through an alley of pedestrians passing by,0.0
169,429205889_ff5a006311,a woman in a blue dress is playing a violin,0.20849463023337855,a woman admiring colorful christmas ornaments,0.08099362649960809,a woman browses through some ornaments,0.07726226947534866,a woman in a black dress looking,0.7578151549166536,a woman looking at a colorful display,0.08099362649960809,woman standing next to wire tree with ornamental balls hanging from it,0.04540847377567438
170,429270993_294ba8e64c,a man and a woman walk down a sidewalk,0.2983326853020054,a man in camouflage pants and a backwards cap carrying a toolbox and a backpack,0.45506355111428376,a man wearing urban combat pants is walking down the street carrying a toolbox,0.19867377368769967,man carrying a tool box on a sidewalk,0.25186790083713684,man is carrying a tool box down the sidewalk,0.44364116940111503,young man in camo pants carries a large metal box walks along the sidewalk,0.14241703146979168
171,429283612_37f6e7fb7f,four people are walking on a sidewalk,0.20087575429612353,a man and a woman looking at ruins,0.0,two people are observing some ruins,0.38594265410615436,two people are standing on a hill overlooking rolling green grass,0.49943204789357076,two people take in the view from a hillside,0.11900406948089247,two tourists photograph a countryside and ruins,0.0
172,429851331_b248ca01cd,a dog running across the grass,0.23755909670612815,a brown dog holding something purple and black in its mouth,0.0510637793876511,a dog catches black frisbee,0.09567642685855689,a large wet yellow dog retrives his toy,0.06592489313717337,dog running with toy,0.5026792028621083,the wet dog catches a toy while playing on the sand,0.4724511812851512
173,430173345_86388d8822,a dog running through a field of grass,0.2544151290920154,a brown dog possessively grabs a purple frisbee in a field,0.1448516474923665,a brown dog running to catch a frisbee in a field of grass,0.7363281521094375,a brown dog with a purple frisbee in its mouth,0.059438430408233475,a dog in a field with a frisbee,0.23323380513409703,the dog is concerned with a purple object lying in an uncut field,0.09822361031594237
174,430803349_a66c91f64e,a woman in a black and white dog running through the snow,0.406707135601455,a brown dog holding a buoy in its mouth in the water,0.21492131216430513,a dog carries an object in the water,0.20526727606049605,a dog running through water with a white toy in its mouth,0.6391144593938577,the black dog is in the water with a white object in its mouth,0.4663446217937257,the black dog retreived the white toy in the water,0.5078880085948905
175,430964917_022995afb6,a man is doing a trick on a bicycle,0.21878244106852213,a bicyclist with a backpack rides down a suburban street,0.0,a man riding a bike wearing flannel shirt  plaid pants and a blue backpack while riding on a street near buildings and parked cars,0.22683834126574773,a man wearing lots of plaid riding a bike through the streets,0.1724214663916729,a person wearing a blue and white coat rides a bicycle down the street,0.17456782478813557,person riding their bicycle on the street with a backpack on,0.5200845728970545
176,431018958_84b2beebff,a girl in a pink bathing suit jumps into a pool,0.2532755104011778,a girl in a yellow top is paddling a wooden boat past a wooden jetty,0.25455309835599377,a girl paddles a canoe,0.20158366504038935,a girl rows a boat from a dock,0.1440912629420438,girl pushing boat with a pole in the water,0.3528571708413932,the girl is paddling a rusty canoe in the water,0.31329235482606876
177,431282339_0aa60dd78e,a dog jumping over a hurdle,0.3865035055318618,a black dog is jumping over a white fence whilst taking part in a dog show,0.3424640780963395,a dog leaps over the hurdle,0.4877485469503006,a small dog leaps over a striped hurdle,0.38416365387767804,a white  black and brown dog jumping over a hurdle,0.5656533780330083,the dog is leaping over the bar,0.15248787070198225
178,431410325_f4916b5460,a brown dog is running through the water,0.34466433941482305,a golden haired dog with wet hair is licking its nose while moving through shallow water,0.3031029370486422,a golden retriever licks his nose as he dries off from the water,0.09321558151779522,a long haired dog walks out of the water and licks his nose,0.1537770146263576,a wet brown dog is leaving the water,0.518485852216357,the brown dog is running in the water licking his nose,0.6547403116649629
179,432167214_c17fcc1a2d,a woman in a black coat and black pants is walking on the sidewalk,0.25780984732276996,a dark colored man is holding a protest banner in a busy city street with people staring from behind,0.1794713433550155,a man in a blue and yellow jacket holding a religious sign stands in a street with people behind him on the sidewalk,0.5517877781966734,a man is holding a religious poster,0.18689641527206569,a man wearing a hat holding a sign with writing on it,0.08877404213998302,man standing on the street holding a sign,0.28211965765011204
180,432248727_e7b623adbf,a dog running through a field of grass,0.30550156550359153,a brown dog howls,0.12919637292044092,a brown dog in the grass field is looking up at the sky,0.25689305190883105,a brown dog is crouching and looking up in a field of grass,0.6235716286782795,a large brown dog is crouching in a grassy field,0.22845030455648196,brown dog crouching in grass looking up,0.2893964694539241
181,432490118_54a9c0e500,a dog running on a track,0.11794584401987633,a collie and a springer spaniel playing outside,0.0,the large brown and white dog is jumping towards the small brown and white dog,0.3583383814577847,two brown and white dogs fighting on a grassy area in front of a tree,0.23139083864159696,two brown and white dogs in the grass near a stone structure,0.0,two tan and white dogs look at each other in an outdoor setting,0.0
182,432496659_f01464d9fb,a dog jumping over a hurdle,0.15806246321140047,a brown and white dog is walking through some wasteland,0.24616991142127856,a collie runs across a yard in the springtime,0.0,a collie surrounded by leafless bushes,0.0,a dog that looks like lassie walking in the fields,0.2531912929040322,the dog is in front of some bushes,0.29095111173169164
183,433810429_a4da0eac50,a group of people are sitting on a beach,0.16949062571516244,people hiking through an icy  hilly landscape,0.11665664839216618,three men hike in the snow,0.0,three people backpacking across a large snowy and rocky field,0.10244997646098838,three people walking across an icy hill,0.129109341402998,three people walk on a snow covered wasteland,0.4992371623196596
184,433855742_c2a6fda763,a man juggles a dog in the grass,0.26810288739536364,a dog jumps a man s leg to take a frisbee from his hand,0.2818059949677437,a dog jumps for the frisbee the girl is holding,0.3442632511927952,a person in a black coat playing frisbee with a dog near a wooded area,0.18562474762793968,a woman and a dog play with a disk in a field,0.21607115252802916,the dog owner attempts to retrieve the frisbee from her pet,0.31274929066031043
185,434433505_966e50e17d,a boy is jumping in the air on a snowboard,0.3069499995415387,a person does a trick on a skateboard,0.19417141791584808,a skateboarder is doing a trick in midair,0.26410946231156096,he is doing tricks on the skateboard,0.4148081531289375,there is the bottom of a skateboard off the ground with someone in blue jeans holding it,0.2790881981774198,this skateboarder  wearing jeans and tennis shoes  grabs the board while in the air,0.3825727661739272
186,434792818_56375e203f,a boy in a blue and white uniform is jumping in the air to catch a ball,0.17606641125160352,a couple looking at a red sculpture,0.0,a man and a woman looking at a red sculpture,0.09706133864797577,a man and woman look back at the camera while standing in front of a red art structure,0.3886941361720194,a man and woman stand in front of a large red modern statue,0.32238295711582987,a man and woman stand near a large red sculpture outdoors,0.07219362432219244
187,434938585_fbf913dfb4,a man and woman are posing for a picture,0.2106974989907064,a photo of a smiling young woman in front of tables on the street,0.07436425500520495,a woman in a jacket is posing for a camera smiling in a mostly empty restaurant,0.36359360414418784,a young girl standing outside a restaurant at night,0.0,a young woman wearing a turtle neck and black jacket is smiling for a picture,0.5005996346361601,the little girl is wearing a black sweater and standing in front of a restaurant,0.11493000116797919
188,435054077_3506dbfcf4,four girls are running on a grassy field,0.1175589132002945,a girl in a gray shirt and brown hair relaxes on the lawn as dogs bound around her,0.11458616523013176,a woman sitting next to her purse watching dogs at the park,0.0,a young woman sits crosslegged beside her purse on the grass among a crowd of dogs,0.1253450701845532,there are several dogs in the field where the girl with the ponytail is sitting down,0.34786333058678753,woman sitting in the grass with many dogs around her,0.0
189,435739506_2daf7f4887,a man and a dog are playing with a ball in the snow,0.2301094090780614,a dog approachs a small creature in a barren  snowy field,0.19015763067114727,black dog in a snowy field,0.2903238859166765,black dog running through a grassy area,0.12373535050165324,two dogs are running towards some long grass in the scrubland,0.46652330814498255,two dogs run in a field of brown grass,0.07980687015584735
190,435827376_4384c3005a,a man stands on a sidewalk,0.14450142964896986,a couple walking down the street carrying bags,0.0,a man and a woman are carrying bags down an empty street,0.3317573460033025,a man and a woman walking down a street  carrying luggage,0.3907498022415469,two people carrying various items walking down a city street,0.0,two people carry their bags down an unpaved road,0.0
191,436009777_440c7679a1,a woman in a black coat and black pants is walking on the sidewalk,0.22884034967539502,a couple are sitting on a rock in front of a street,0.21124570354664124,a man and a woman sit on a rock beside a street,0.5570611658963447,two people sit on a large rock near a city street,0.05925755833286243,two people sitting on a rock in a city park,0.2555449273260918,two people talk while sitting on a big rock,0.0610923932750348
192,436013859_793d870b6f,a woman in a blue shirt is running on a track,0.1723754112189724,a brown dog chasing a frisbee  a barbeque in the background,0.2528053240851576,a brown dog is trying to catch a flying disk but missed it,0.20501422122845653,a dog is twisting in the air as it tries to catch a frisbee,0.40405751078124785,brown dog plays with frisbee,0.0,the brown dog dives backwards to catch the football,0.0
193,436015762_8d0bae90c3,two girls are jumping in a line of <unk>,0.13078151792683984,a man prepares to enter the red building,0.0,a man walking around the corner of a red building,0.36769028105099016,a man walks past a red building with a fake rocket attached to it,0.0,a man walks under a building with a large rocket shaped sculpture,0.0,a person walking by a red building with a jet on top of it,0.28621730858320915
194,436393371_822ee70952,a woman is sitting on a horse,0.1702207148124159,a brown doberman is outside with a stick in its mouth,0.14238893330110416,a brown dog shows his teeth,0.0,a dog bites a stick,0.0,a dog is biting a twig,0.22407587686203348,a dog with sharp teeth is chewing on a stick outside,0.48463876389894195
195,436608339_f1d1298770,a woman in a black dress and a woman in a pink dress,0.1552489860867548,a couple posing in front of a picture wall,0.3403486372984673,an adult couple pose by a cardboard cut out for a movie,0.0,an asian couple are standing by a fantasy poster,0.0,an asian couple stands near a wax figure,0.0,one person in a brown suit with his arm around another in a hat by a wall,0.43589629313530676
196,437054333_5c2761b8cd,a woman stands on a sidewalk,0.1639919443800252,a bus filled with passengers in chicago at night,0.0,a bus full of people waiting at a stop,0.0,people are sitting on a bus,0.5105465650928513,people in a bus which is heading to  peterson,0.0,there are people sitting on a bus that is labeled  peterson,0.30941315680727466
197,437404867_209625774d,two girls in black clothes are sitting on a bench,0.22001261026885297,a woman is sitting on a sidewalk with a cellphone at her ear,0.4381841155441638,a woman rests on the curb of a city street while talking on her cellphone,0.1518721859332279,a woman sits on the curb while talking on her cellphone,0.20285852751780425,a woman sits on the edge of a sidewalk with a garbage bin beside her,0.07489574073007498,woman sits on the curb talking on a cellphone,0.232252481618994
198,437527058_189f2a7eef,a person in a red jacket is skiing down a snowy hill,0.18091439899433198,a caravan of snowmobile travel through the snow,0.0,a pair of people in heavy winter jackets rides through the snow on a snowmobile,0.09425644770733728,people riding something in the snow,0.15791002776616742,person on a polaris ski mobile in the snow,0.4022966627205705,the man wearing a blue helmet is riding a polaris,0.2501088567775847
199,437917001_ae1106f34e,a little girl in a pink dress and pink pants is running on the grass,0.32719289775361415,a dark colored man is laying on newspapers by a metal railing with his shoes off,0.18421667325335433,a homeless man is lying on the ground with his stuff strewn around,0.36659813407102554,a homeless man is sleeping outside at the top of a staircase,0.29101037935527235,an man is sleeping on top of his clothes on concrete stairs,0.32318832272918663,man sleeping on the street,0.4709509793592319
200,438639005_208bc59b0b,a little girl in a pink shirt runs through the grass,0.22852139475691394,a boy in red and a girl pink are walking through a low cut field,0.4712007093550631,the little boy and little girl are walking side by side,0.4533361291519187,two small children walk away in a field,0.0956273297523738,two small children walking in a field,0.12244280552521396,two young children are walking across an open field,0.0
201,439037721_cdf1fc7358,a woman stands on a rocky shore,0.16262900099783303,two men sitting on the bank of a lake with an ice chest,0.13020388130995558,two people having a picnic by a lake,0.0,two people having a picnic by the shore,0.41828819570512304,two people sitting on grass in front of a lake looking at the sky,0.1304564126197984,two people with hats looking at a lake while sitting on a yellowgrassed hill,0.13419651535428825
202,439049388_3dcee2d30b,two girls are playing in a puddle,0.13097407704164138,people  possibly fishermen  with their boats in shadow on shore at an orangesunset,0.12674557666008965,a man in an orange vest is standing next to a yellow canoe,0.1267230162260585,people tend canoes at the edge of a body of water during a dimly lit time of day,0.0,the men are getting their kayaks secured on the beach for the night,0.17558663409476072,two men standing on the shore beside their kayaks at dusk,0.22581515822729809
203,439492931_a96d590e40,three dogs are running through a field,0.21385025327823498,a cluster of four brown dogs play in a field of brown grass,0.16459440478856463,four dogs are together in the field of dry grass,0.5096620713724809,four dogs in a grassy area,0.10295760485641077,four mediumsized dogs wrestle with each other on a grass field,0.19249178534206535,four small dogs play outside,0.09954540003165313
204,439569646_c917f1bc78,a girl in a pink dress and pink boots is running through a field,0.19106621889114084,a girl is hiding behind a painted wooden structure inside a building,0.21724019598375008,a little girl with a red dress facing a panel with her back to the camera,0.1221296518392396,a young blonde girl wearing a red dress kneeling on a red carpet,0.16528817772481952,a young girl faces a white and black wall in a redcarpeted room,0.37955268372129236,girl kneeling on a red carpet,0.07112038518660253
205,439916996_1ddb9dc8e7,a woman in a black and white dog is running through a field of grass,0.29598464954617876,brown dogs and a woman in a yard,0.5996479748402472,a brown dog persues a frisbee across the grass as the thrower watches,0.24643344627513347,a woman in a blue jacket watches as her two brown dogs play with a red ball in a grassy yard,0.24236948220506893,a woman throws a frisbee for her two brown dogs to chase,0.06659850312015925,a woman watches a brown dog run away from a house across the grass,0.32487384129028496
206,440184957_267f3f3a2b,a girl in a pink shirt is jumping on a trampoline,0.09469812304941248,a clown shares cutout pictures of children,0.0,a dirty looking clown holding up two paper cut outs of children with blond hair,0.0,a man wearing a balloon hat and a grassy shirt holds up two large paper dolls,0.2377419494554429,a man wearing a balloon hat holds up colored cutout drawings of two men,0.0,the man wears balloons on his head and holds paper people,0.23574866579161952
207,440190907_bf8b7ba8ef,a crowd of people are gathered in a city street,0.2624699785614881,a group of people walk through a shopping mall,0.32854130056561237,many people walk through the store,0.0982451839571924,people browse in a store,0.3615255642345622,people strolling through an indoor market,0.08438760174682844,the shoppers are walking in a store,0.43965024230324523
208,440737340_5af34ca9cf,a woman in a blue shirt and blue jeans is jumping in the air to catch a ball,0.17166659183586158,a black man with a red mask is carrying a box,0.17353523858927525,a man in a domino mask carries an amplifier up a hill,0.2665996641305886,a man with a mask carrying a black speaker,0.0,a masked man in bright clothing carrying a large box,0.30028349910436847,black man lifting black box is watched by black dog,0.11791455735507556
209,441212506_fcc321ac28,a black and white dog is running on the grass,0.1894713263845205,the black dog runs with a ball with two smaller dogs behind it,0.36409071926111897,three dogs playing in a field  one with a ball in its mouth,0.0,three dogs race towards the viewer over a lawn,0.12477194774599482,three dogs running in grass  one carrying a tennis ball in mouth,0.3297887714162722,two small dogs follow a larger dog with a tennis ball,0.12870519349921636
210,44129946_9eeb385d77,two people sit on a dock,0.28645542124626083,a couple watches a boat against a skyline,0.0,a man and woman sit on a bench  watching a boat go by,0.33263410721394476,the sun is setting while a man and woman watch a boat go by,0.0,two people sit on a bench and watch a boat on the water,0.7050181228574046,two people watching a boat sail past,0.394624876159955
211,441398149_297146e38d,a girl in a pink dress and pink boots is running through a field,0.17639027417597522,a female jogger wearing red,0.0,a girl with headphones is running next to some street signs,0.5141168038226447,a woman in a red outfit is jogging next to several street signs,0.26242132298231896,a woman jogging across an intersection,0.0,the lady in red shorts jogs near a stop sign while listening to music,0.10541324407491252
212,441817653_fbdf83060b,a man and a woman are sitting on a rock overlooking a valley,0.27711360513418437,a bearded man wearing a denim jacket and a hat sits on a park bench,0.2677882453208051,a bearded man wearing a denim jacket sits on a bench,0.18503945960877027,a man with a bushy beard and a baseball cap sits on a park bench,0.24648673316051578,an old man with a long beard and jean jacket sits on a park bench,0.2380036529983406,an old man with a long white beard  glasses  and a hat is sitting on a park bench,0.44824993458249035
213,441921713_1cafc7d7d2,a boy jumping off a dock into a lake,0.0,a bird lands on a mans glove,0.0,a man holds a bird,0.0,a man holds a falcon on his arm,0.0,gloved man holding a bird of prey,0.0,the man is wearing gloves and holding a hawk in his hands,0.0
214,442220883_ff3d6e507f,a dog running through a field of grass,0.22579868763647415,a brown dog has a white toy in its mouth,0.20969483615834508,a dog holding a white stuffed animal,0.29305311378889254,a tan dog hangong on to a white plushie toy,0.20294704106503067,a yellow dog is chewing on a white stuffed toy,0.221877661613494,the dog is holding a stuffed toy in his mouth,0.2014207855566084
215,442594271_2c3dd38483,a woman is walking on a beach,0.2511260755974911,a bunch of people at the beach,0.07665268136096295,people are enjoying a sunny day on a sandy beach by the ocean,0.16149462422336075,people are on the beach and there is a kite in the air,0.3235576265951303,people on the beach and a kite in the sky,0.19962943836487312,sandy beach  people walking  laying  sitting  a kite is flying,0.4942960074431283
216,442918418_0f29c97fa9,a dog running across the snow,0.3541908045071004,a brown dog is jumping over a fallen tree in the woods,0.3112174154713865,a small tan dog jumps over a small log,0.11838878588502998,tan colored dog jumping over a branch in the forest,0.33096902838400355,the dog leaps over the log in the forest,0.6491608355782589,the white dog is jumping over a fallen tree,0.3612179572168229
217,443430496_3fea95a07d,two dogs are running through the water,0.32952285771420803,a brown dog swimming in murky water,0.17395604759980823,a brown dog swims in the murky water,0.4614405680739715,a dog with yellow fur swims  neck deep  in water,0.11209494281463869,a golden retreiver swimming in the water,0.4489925083480669,a yellow dog is swimming in the water,0.45113022173455475
218,443885436_6e927e6c58,a little girl running through the snow,0.24512493774586433,a tan curly haired dog jumps in the snow with a stick in its mouth,0.16106707432725895,a white dog catches a stick in the snow,0.2699726428273945,a white dog holds a stick in its mouth while it runs through snow,0.3625847850090495,a white dog jumps in the snow,0.312382025165593,a white dog with light brown markings has a stick in his mouth and his paws in the snow,0.1196181614000255
219,444047125_66b249287c,a group of people are walking on a snowy day,0.2091122596388641,a person hiking at the foot of snowcapped mountains,0.22029767733493996,a person walks in the valley between tall mountains,0.0,a person with a backpack and walking stick  walking towards the mountains in the valley below,0.3003638417945393,people with backpacks hiking in the mountains,0.17149876126504238,three people walk through a valley towards snowy mountains,0.35340101779979904
220,444057017_f1e0fcaef7,two children are playing on a trampoline,0.19627372745736013,a little girl gets her picture taken while on the merrygoround,0.2055432673565878,a little girl in pink clothes holding yellow rods,0.0,a little girl on a piece of playground equipment,0.2652049588595871,a little girl sitting on a playground ride,0.30059263683139487,a young girl looks up as she rides on a merrygoround,0.21002777423923094
221,444481722_690d0cadcf,a woman in a black dress and black pants is walking on the sidewalk,0.2890628652221408,a dark skinned man walks by a woman talking on a cellphone,0.23139685561034173,a male walking and a female talking on the phone beside the concrete building,0.4656199284253681,people stand outside near a concrete wall and a window,0.08559251748448668,two people standing on the sidewalk,0.42479330835181867,two women  one carrying a purse and papers  are standing on a sidewalk,0.2379117162386888
222,444803340_fdcaab86f9,a woman in a blue shirt is running on a track,0.22964518636658698,a guy and a girl  both wearing white shirts and jeans  stand under a flowering tree,0.0,a man and a woman are talking in a park,0.22820744401474927,a man and woman standing underneath the tree are talking,0.09900191535102222,a man in a white shirt is standing in the grass showing something to a woman in a white shirt,0.5920129016106404,a young couple both wearing white shirts and blue jeans standing in a light misty rain,0.22900367085652296
223,444845904_a4531c811a,a man is skiing down a snowy mountain,0.23519481326154246,a man in a yellow helmet climbs a cliff face  snow behind him,0.06275053608301027,a man is climbing up a wall with a rope,0.26240476847017175,a man leans back while climbing a mountain tethered to a rope,0.2832868703813376,he is rock climbing,0.2334441232730428,man with helmet rock climbing in a snowy area,0.33408776810014973
224,444872454_9f51e07f88,four women in black clothes are sitting on a bench,0.14378096786106456,a group of students dressed in sweatshirts and jackets head towards the right,0.15745931909751026,a group of students walking on campus  some carrying books,0.1926753004869622,a group of students walk together,0.0,a group of young people are walking through a park under blossoming trees,0.17419948901969573,several young women walk near blossoming cherry trees,0.19457073070115458
225,444881000_bba92e585c,a woman in a black dress and a brown dog are standing in a grassy yard,0.14995847478262894,a group of college students walk in nice weather,0.290116343811226,a group of people walk in the park  while some talk on phones,0.23267433132722462,a group of students are walking through the campus,0.22700169877469414,a group of young people walking with two talking on cellphones,0.0,several young people walking casually around,0.0
226,445148321_9f2f3ac711,a man stands on a rocky shore,0.09779111322197016,a person in the distance hikes among hoodoos with stars visible in the sky,0.0,a person standing on a ridge in the desert,0.4889555661098508,interesting rock formations in the desert landscape  with stars above,0.0,the night sky in the desert,0.0,there is a person standing a mountain that has some interesting shapes,0.0
227,445655284_c29e6d7323,a black dog running through the water,0.4758746615028454,a black and brown dog walks through the snow near a building,0.4360184111384769,a black dog  running in the snow,0.600908719672717,a black dog running in the snow by some trees,0.3596282392586205,a large black and tan dog is running across the snow in a wooded area,0.2788652827500199,the black and brown dog is running through the snow,0.7039526546943928
228,445861800_75fc6a8c16,a man in a black suit and a black jacket is walking on a sidewalk,0.3011778569235487,three men walking on a sidewalk in a city,0.5352357968320215,three people are walking down the street with cars and buildings in the background,0.3618063344686667,three people stand along a main road,0.0,three people walking on a sidewalk with  light colored cars in the background,0.4134238983892935,three people wearing winter clothes standing on the sidewalk near a street,0.1954232549277619
229,446138054_d40c66d5f0,a man in a wetsuit is surfing on a surfboard,0.30970499777802185,a man in an orange hat jumping,0.3945675096501444,a man jumps in the middle of a rocky desert,0.30516993242508994,a man wearing a white shirt and an orange shirt jumped into the air,0.08817257037014323,man in khaki pants does elaborate kick in desert,0.4368920062679742,man jumping with a rock formation in background,0.32372297017675755
230,446286714_dcec7f339e,a woman in a black coat and black pants is walking on the sidewalk,0.2888039295297311,an elderly man is sitting on a bench,0.18060348029438397,an older man wearing a brown coat siting on a bench,0.13639747666868085,an old man in a coat and hat sitting on a park bench,0.2960494207169583,old man in tan jacket and black cap sitting on bench,0.4636116561955795,the older man with the shopping bag and cane is sitting on a bench,0.367357613773053
231,446291803_2fd4641b99,a woman in a red jacket and black pants is walking on a sidewalk,0.1665313502802664,these woman are watching people play tennis from a bench,0.21585701545421127,two individuals watch a tennis match,0.0,two people sit on a park bench while watching a neighborhood tennis match,0.09135638655882693,two people with red scarves on their heads are watching tennis,0.2840498881714496,two women sitting on a bench in front of a tennis court near a building complex,0.24139346121684416
232,446514680_ff5ca15ece,a woman in a black and white dog is running through a grassy field,0.14271988224280427,two brown dogs are fighting and they are both wearing red,0.16489678275703676,two brown dogs rough house outside,0.0,two brown dogs wearing red collars look at each other while running along a dirt field,0.2561798422463724,two dogs play together,0.0,two large brown short haired dogs with collars play chase in a field,0.29252278621061223
233,447111935_5af98563e3,a woman is jumping up to catch a ball,0.0,the two greyhound dogs wearing sweaters are playing in the grass,0.0,two dogs play in the grass,0.0,two dogs wearing shirts play in the green grass,0.0,two dogs wearing sweaters play in a field,0.0,two dogs wearing sweaters play in the grass,0.0
234,447722389_4b51b7e13d,three dogs play in the grass,0.2063176917353479,a brown and white dog is jumping high and catching a blue ball,0.0,a dog is jumping and catching a small  blue ball in a park surrounded by two other dogs,0.16942359913816235,a dog jumps and catches a blue ball in his mouth,0.09604622311366795,a dog jumps in the air to catch a blue ball,0.3145567592055548,three dogs run on grass  one leaps to catch blue ball,0.4515618772193544
235,447733067_09cfac3286,a woman in a red shirt is standing in front of a crowd,0.19849105668734254,a girl in a skimpy bikini outfit walks and carries a helmet,0.16277834124837068,a scantily clad girl  in a helmet  walks away from the camera  down a busy sidewalk,0.12251972450312727,a woman wearing a helmet  tall boots  and short shorts walks down the street,0.13729694137161264,girl in bikini bottoms  boots and a helmet walking away at a street fair,0.13376233599991721,the woman in the purple bikini and pink top is wearing a safety helmet,0.436097940313685
236,447800028_0242008fa3,a black and white dog running in the snow,0.42033170437129774,a black dog playing with a purple toy in the snow,0.41107260495727876,a black dog runs through the snow carrying a blue toy,0.27565891216994454,a dog plays in the snow,0.40058034585559166,dog running with a purple toy in the snowy field,0.41351048665233053,the black and brown dog carries a purple toy in the snow,0.6008361722213434
237,448252603_7d928c900e,two boys are running on a sidewalk,0.16234768195227206,a boy pointing in a direction on a dirt road,0.3452685810431082,a boy with a backpack sits on a trail and points,0.28943314281611526,a man points his finger to the path ahead as he sits on the dirt path,0.17703668590213692,a man with a backpack is sitting in a dirt road and pointing toward the horizon,0.0,a young man sitting in the middle of a dirt road pointing up the road,0.0
238,448257345_ce149c2ea6,a little girl in a pink coat is standing in a field of flowers,0.2247693962957983,a dog is staring at the food in the plate of a person eating,0.41476975155132495,a person holding a dog while they eat,0.0,a person is eating a plate of pasta with a black and brown dog on his or her lap,0.14925747259611571,a person is eating pasta  while a dog is watching,0.15952150617356306,someone in a blue and white striped sweater is eating and the dog next to them is interested in their food,0.40029825115798784
239,44856031_0d82c2c7d1,a boy in a blue shirt and blue jeans is running on the grass,0.1987159761404585,a brown dog is sprayed with water,0.08395708052579012,a dog is being squirted with water in the face outdoors,0.433727297302688,a dog stands on his hind feet and catches a stream of water,0.32097208346101636,a jug is jumping up it is being squirted with a jet of water,0.1080320540105413,a tan  male dog is jumping up to get a drink of water from a spraying bottle,0.046891365402256684
240,448590900_db83c42006,a man and a dog run in the grass,0.24643342327792245,a brown dog is sniffing around green grass on a hill,0.33773508777052996,a dog is digging a field,0.11838589418203978,a dog stands in a large  grassy field,0.26118097209660524,a dog walks alone in a field,0.3016743309659853,a dog with a red harness tracks a scent in a field,0.213190831374452
241,448658518_eec0b648a6,a woman in a blue shirt is running on a track,0.18196218454698093,a large man dressed in black on a street corner by a red brick building,0.3189356302720927,a man dressed in black is waiting at a crosswalk,0.4183712995977753,a man dressed in black stands at a street corner near a crossing light,0.09030409887925639,a man stands at a traffic light  waiting to cross the street,0.0,man in black waits at crossing signal near large brick building,0.08219989398578033
242,448916362_17f3f1d0e1,a black and white dog is jumping up to catch a ball,0.24023288530001757,a dog is running through a field with its tongue hanging out,0.20612688235663013,a dog runs with his tongue hanging out,0.07173216432681999,a dog with its mouth open is running,0.2226371188010559,brown and cream dog with tongue out,0.24167758908324005,the white and black dog runs on the field with his tongue hanging out,0.4589906719323418
243,449287870_f17fb825d7,a little girl in a pink shirt and blue jeans is running on a sidewalk,0.3795998986834257,a female toddler wearing a pink shirt is playing on a playground,0.4284449890083077,a little girl in pink and purple stands on a playground,0.6596639611334132,a very young girl is walking on a playground,0.2973469482861222,the little girl is playing at the playground,0.25915143114417577,young child in pink top and purple pants clutching a turquoise guard rail,0.25339216384510943
