,id,prediction,mean_cosine_score,ref_cap_1,cos_scr_1,ref_cap_2,cos_scr_2,ref_cap_3,cos_scr_3,ref_cap_4,cos_scr_4,ref_cap_5,cos_scr_5
291,465994762_1760e83c5d,two dogs are playing in the water   in the air,0.10986802726984024,"['a', 'brown', 'dog', 'jumps', 'over', 'a', 'chain']",0.1303563266992569,"['a', 'dog', 'jumps', 'over', 'a', 'chain']",0.13522110879421234,"['a', 'dog', 'leaping', 'over', 'a', 'chain']",0.12113317847251892,"['a', 'greyhound', 'jumps', 'over', 'a', 'chain']",0.1020018607378006,"['brown', 'dog', 'leaps', 'over', 'a', 'chain', 'suspended', 'over', 'a', 'gravel', 'road']",0.060627661645412445
292,466176275_f40d37851e,a black and white dog running through a field of grass,0.21942654252052307,"['a', 'grey', 'labradoodle', 'jumps', 'over', 'another', 'large', 'dog']",0.25277355313301086,"['one', 'grey', 'puddle', 'jumping', 'in', 'the', 'air', 'in', 'front', 'of', 'another', 'tan', 'dog']",0.21088644862174988,"['two', 'dogs', 'are', 'chasing', 'each', 'other', 'in', 'a', 'yard']",0.25649669766426086,"['two', 'dogs', 'playing', 'in', 'grass']",0.23045064508914948,"['two', 'dogs', 'the', 'gray', 'poodle', 'high', 'in', 'the', 'air', 'play', 'on', 'the', 'grass']",0.1465253233909607
293,466956209_2ffcea3941,a man is standing on a rock overlooking a valley,0.4147867262363434,"['a', 'distant', 'person', 'is', 'climbing', 'up', 'a', 'very', 'sheer', 'mountain']",0.499491810798645,"['a', 'panoramic', 'distance', 'view', 'of', 'a', 'rock', 'climber', 'going', 'up', 'a', 'steep', 'mountain', 'wall']",0.49549782276153564,"['person', 'rock', 'climbing']",0.20047810673713684,"['there', 'is', 'a', 'person', 'scaling', 'a', 'very', 'steep', 'rock', 'wall']",0.5816381573677063,"['this', 'person', 'is', 'climbing', 'the', 'side', 'of', 'a', 'mountain']",0.2968277931213379
294,466956675_a2fb6bf901,a boy in a red shirt is jumping off a rock into the water,0.47759851813316345,"['a', 'man', 'climbing', 'a', 'sheer', 'rock', 'wall']",0.5126837491989136,"['a', 'person', 'climbing', 'a', 'large', 'mountainside']",0.4474264085292816,"['a', 'person', 'climbs', 'up', 'a', 'rock', 'face']",0.4661130905151367,"['a', 'rock', 'climber']",0.4799562394618988,"['a', 'climber', 'ascending', 'a', 'mountain']",0.481812983751297
295,467858872_f3431df682,a dog jumps to catch a ball in a grassy field,0.18064641952514648,"['two', 'dogs', 'are', 'bending', 'over', 'and', 'looking', 'down', 'into', 'a', 'ditch', 'to', 'investigate']",0.22376513481140137,"['two', 'dogs', 'are', 'digging', 'under', 'a', 'large', 'rock', 'with', 'their', 'bottoms', 'to', 'the', 'camera']",0.27784958481788635,"['two', 'dogs', 'are', 'shown', 'with', 'only', 'their', 'tails', 'and', 'backsides', 'as', 'they', 'dig', 'in', 'the', 'dirt']",0.06029336154460907,"['two', 'dogs', 'are', 'sniffing', 'at', 'the', 'ground', 'with', 'their', 'tails', 'in', 'the', 'air']",0.10209042578935623,"['two', 'dogs', 'with', 'their', 'heads', 'down', 'a', 'hole', 'and', 'their', 'tails', 'are', 'sticking', 'straight', 'up']",0.23923364281654358
296,467960888_6943257534,a dog jumping through the air to catch a ball,0.3520612120628357,"['a', 'black', 'dog', 'running', 'along', 'the', 'edge', 'of', 'the', 'ocean']",0.33247023820877075,"['a', 'black', 'dog', 'runs', 'along', 'the', 'beach']",0.387182354927063,"['a', 'black', 'dog', 'runs', 'through', 'surf', 'on', 'a', 'sandy', 'beach']",0.5487932562828064,"['a', 'dog', 'runs', 'along', 'the', 'ocean', 'surf']",0.4033522307872772,"['balck', 'dog', 'is', 'running', 'on', 'clean', 'sand', 'beach', 'very', 'close', 'to', 'surf']",0.08850789070129395
297,468102269_135938e209,two girls in black outfits are playing on a sidewalk,0.20075885951519012,"['a', 'couple', 'kiss', 'outdoors', 'while', 'another', 'couple', 'watch']",0.1105111837387085,"['a', 'man', 'and', 'a', 'woman', 'are', 'outside', 'kissing', 'with', 'a', 'woman', 'wearing', 'a', 'red', 'scarf', 'in', 'the', 'background']",0.29672250151634216,"['the', 'woman', 'on', 'the', 'right', 'is', 'wearing', 'a', 'red', 'scarf']",0.1746126115322113,"['two', 'people', 'in', 'complete', 'love', 'are', 'kissing', 'in', 'the', 'most', 'beautiful', 'embrace']",0.26841849088668823,"['two', 'people', 'kissing']",0.153529554605484
298,468141298_3154d717e1,a man is walking down a sidewalk,0.08461988717317581,"['a', 'street', 'view', 'with', 'cars', 'and', 'buildings']",0.13749882578849792,"['cars', 'are', 'parked', 'by', 'a', 'little', 'store', 'in', 'quaint', 'european', 'street']",0.20371244847774506,"['cobblestone', 'street', 'and', 'line', 'of', 'storefronts']",-0.06518882513046265,"['people', 'stand', 'outside', 'of', 'a', 'building', 'that', 'has', 'cars', 'parked', 'in', 'front']",0.20000985264778137,"['there', 'are', 'two', 'blue', 'signs', 'on', 'the', 'corner', 'of', 'the', 'street']",-0.05293286591768265
299,468310111_d9396abcbd,a group of dogs run through a field,0.24804644286632538,"['a', 'black', 'and', 'white', 'dog', 'is', 'running', 'through', 'a', 'cow', 'field']",0.4812397360801697,"['a', 'black', 'and', 'white', 'dog', 'running', 'in', 'the', 'grass', 'where', 'there', 'are', 'some', 'cows']",0.1942962408065796,"['a', 'calf', 'is', 'running', 'in', 'the', 'fields', 'while', 'cows', 'look', 'on']",0.10841778665781021,"['a', 'cow', 'herd', 'grazing', 'in', 'the', 'pasture', 'with', 'a', 'dog', 'running', 'in', 'the', 'foreground']",0.24925261735916138,"['a', 'dog', 'running', 'in', 'the', 'grass', 'around', 'sheep']",0.20702576637268066
300,468608014_09fd20eb9b,a dog running on a grassy field,0.30782878398895264,"['a', 'dog', 'bites', 'an', 'object', 'offered', 'by', 'a', 'person']",0.3911914825439453,"['a', 'dog', 'playing', 'with', 'a', 'dog', 'toy', 'as', 'someone', 'tries', 'to', 'pull', 'it', 'from', 'its', 'mouth']",0.37506139278411865,"['a', 'golden', 'retriever', 'plays', 'with', 'a', 'toy']",0.36137109994888306,"['the', 'photographer', 'is', 'playing', 'tugofwar', 'with', 'a', 'dog']",0.3851107954978943,"['two', 'dogs', 'fighting', 'for', 'the', 'same', 'chew', 'toy']",0.02640903741121292
301,468871328_72990babd4,two dogs are running through the snow,0.39945459365844727,"['two', 'brown', 'dogs', 'are', 'laying', 'on', 'the', 'street', 'next', 'to', 'a', 'metal', 'pole']",0.45272064208984375,"['two', 'dogs', 'are', 'chained', 'to', 'a', 'pole']",0.4700978398323059,"['two', 'dogs', 'are', 'tied', 'to', 'a', 'tree', 'in', 'a', 'city']",0.3718990087509155,"['two', 'dogs', 'tied', 'to', 'a', 'tree']",0.39087092876434326,"['two', 'small', 'dogs', 'sit', 'near', 'a', 'tree']",0.3116845190525055
302,468911753_cc595f5da0,a dog running through a field,0.3855726420879364,"['a', 'brown', 'and', 'white', 'dog', 'runs', 'away', 'carrying', 'a', 'big', 'stick']",0.45418453216552734,"['a', 'dog', 'running', 'through', 'the', 'grass', 'with', 'a', 'stick', 'in', 'his', 'mouth']",0.6512483358383179,"['dog', 'fetching', 'huge', 'stick']",0.15681728720664978,"['the', 'brown', 'and', 'white', 'dog', 'is', 'carrying', 'a', 'stick', 'in', 'his', 'mouth']",0.2563320994377136,"['the', 'brown', 'dog', 'is', 'running', 'away', 'with', 'a', 'stick', 'in', 'its', 'mouth']",0.4092808961868286
303,468918320_9c275b877f,two girls sit on a bench,0.39674070477485657,"['a', 'young', 'couple', 'kissing', 'on', 'a', 'park', 'bench']",0.4928942024707794,"['a', 'young', 'man', 'and', 'woman', 'sitting', 'on', 'a', 'bench', 'outside', 'are', 'kissing']",0.403590589761734,"['couple', 'is', 'making', 'out', 'on', 'a', 'park', 'bench', 'in', 'public']",0.33415672183036804,"['the', 'girl', 'and', 'boy', 'are', 'kissing', 'whilst', 'sitting', 'on', 'a', 'wooden', 'bench']",0.36327463388442993,"['the', 'man', 'and', 'woman', 'sitting', 'on', 'a', 'bench', 'are', 'kissing']",0.38978731632232666
304,468930779_8008d90e10,a brown dog is running through the water,0.3264053165912628,"['a', 'brown', 'dog', 'carrying', 'a', 'stick', 'in', 'its', 'mouth']",0.34404808282852173,"['a', 'dog', 'has', 'its', 'head', 'coming', 'up', 'from', 'the', 'water', 'as', 'it', 'holds', 'a', 'stick']",0.4023594856262207,"['a', 'dog', 'swimming', 'with', 'a', 'stick', 'in', 'its', 'mouth']",0.2510644197463989,"['a', 'swimming', 'dog', 'with', 'a', 'small', 'branch', 'in', 'its', 'mouth']",0.205600768327713,"['closeup', 'of', 'a', 'brown', 'dog', 'in', 'the', 'water', 'holding', 'a', 'very', 'large', 'stick']",0.42895376682281494
305,469021173_aa31c07108,a man and a woman are sitting on a bench,0.3409677743911743,"['a', 'hiker', 'wearing', 'an', 'orange', 'backpack', 'is', 'walking', 'through', 'long', 'grass']",0.2603611946105957,"['a', 'man', 'walking', 'in', 'brush', 'with', 'a', 'big', 'orange', 'backpack']",0.5152947306632996,"['a', 'man', 'with', 'an', 'orange', 'backpack', 'in', 'an', 'bushy', 'area']",0.3151463270187378,"['a', 'person', 'with', 'a', 'large', 'backpack', 'hiking', 'through', 'the', 'tall', 'grass']",0.41066718101501465,"['the', 'hiker', 'with', 'a', 'black', 'and', 'orange', 'backpack', 'walks', 'away', 'into', 'the', 'wooded', 'area']",0.20336952805519104
306,469029994_349e138606,a man and a woman are walking towards a small dog,0.32237669825553894,"['a', 'backpacker', 'looks', 'over', 'a', 'cliff', 'towards', 'the', 'fog']",0.43126195669174194,"['a', 'backpacker', 'looks', 'toward', 'a', 'foggy', 'landscape']",0.4304492771625519,"['a', 'hiker', 'stands', 'on', 'a', 'hill', 'looking', 'into', 'the', 'distance']",0.2984711527824402,"['a', 'man', 'with', 'an', 'orange', 'backpack', 'is', 'standing', 'on', 'a', 'cliffside', 'path']",0.46321091055870056,"['hiker', 'with', 'yellow', 'backpack', 'stares', 'into', 'fog']",-0.011509925127029419
307,469259974_bb03c15c42,a man is sitting on a bench and holding a shopping cart,0.42405906319618225,"['a', 'man', 'drinking', 'and', 'reading', 'the', 'paper']",0.4636850357055664,"['a', 'man', 'reads', 'the', 'newspaper', 'at', 'a', 'table', 'for', 'one']",0.41063421964645386,"['a', 'man', 'reads', 'the', 'newspaper', 'while', 'having', 'a', 'drink']",0.4304848313331604,"['a', 'man', 'wearing', 'glasses', 'sits', 'with', 'a', 'drink', 'at', 'a', 'table', 'whilst', 'reading', 'the', 'newspaper']",0.45631179213523865,"['an', 'africanamerican', 'man', 'reading', 'the', 'newspaper', 'and', 'drinking', 'beer', 'in', 'a', 'shop']",0.35917937755584717
308,469617651_278e586e46,a woman is sitting on a bench in a park,0.345607191324234,"['a', 'couple', 'of', 'people', 'sit', 'in', 'chairs', 'in', 'a', 'waiting', 'room', 'lit', 'in', 'sunlight']",0.47878408432006836,"['a', 'line', 'of', 'white', 'chairs', 'folded', 'and', 'a', 'few', 'indescript', 'people', 'sitting', 'in', 'the', 'background']",0.45344647765159607,"['people', 'wait', 'in', 'chairs', 'one', 'person', 'has', 'their', 'shoe', 'off']",0.0826006829738617,"['photo', 'of', 'an', 'inside', 'of', 'a', 'place', 'with', 'chairs', 'and', 'people', 'sitting', 'in', 'them']",0.3119206130504608,"['some', 'people', 'are', 'sitting', 'in', 'seats', 'under', 'a', 'white', 'framed', 'glass', 'canopy']",0.40128403902053833
309,469969326_4b84073286,a man is sitting on a rock overlooking a valley,0.5961641669273376,"['a', 'woman', 'carrying', 'a', 'backpack', 'sits', 'on', 'a', 'rocky', 'ledge', 'overlooking', 'the', 'water']",0.5997598171234131,"['a', 'woman', 'sits', 'alone', 'on', 'the', 'rocks', 'by', 'a', 'beach']",0.5143932104110718,"['a', 'woman', 'sits', 'on', 'a', 'rock', 'by', 'the', 'water']",0.5815666913986206,"['a', 'woman', 'sits', 'on', 'the', 'rock']",0.5337545871734619,"['a', 'woman', 'wearing', 'a', 'red', 'backpack', 'is', 'sitting', 'on', 'a', 'rock', 'overlooking', 'the', 'water']",0.7513465285301208
310,470373679_98dceb19e7,two men stand on a bench,0.16024503111839294,"['a', 'group', 'of', 'people', 'inside', 'a', 'building', 'that', 'overlooks', 'a', 'large', 'mountain']",0.2669045329093933,"['a', 'large', 'window', 'with', 'a', 'mountain', 'range', 'while', 'onlookers', 'stand', 'in', 'front']",0.32021310925483704,"['people', 'look', 'out', 'the', 'window', 'at', 'mountains']",-0.0013874657452106476,"['people', 'stand', 'and', 'look', 'out', 'the', 'window', 'to', 'view', 'the', 'mountain']",0.05544162541627884,"['sillhouttes', 'of', 'people', 'in', 'front', 'of', 'a', 'mountain', 'and', 'in', 'front', 'of', 'a', 'window']",0.1600533276796341
311,470887781_faae5dae83,a group of people are sitting on a bench,0.3377346992492676,"['a', 'crowd', 'at', 'a', 'rally']",0.429429292678833,"['a', 'crowd', 'of', 'people', 'remember', 'the', 'armenian', 'genocide', 'from', 'to']",0.2660040855407715,"['a', 'group', 'of', 'people', 'are', 'gathered', 'to', 'watch', 'a', 'man', 'speak', 'from', 'a', 'podium', 'about', 'armenian', 'genocide']",0.5340215563774109,"['people', 'gather', 'to', 'hear', 'a', 'speech', 'related', 'to', 'the', 'armenian', 'genocide']",0.11122116446495056,"['there', 'is', 'a', 'man', 'in', 'suit', 'speaking', 'at', 'a', 'podium', 'at', 'a', 'protest', 'march']",0.3479973077774048
312,470887785_e0b1241d94,a woman in a black dress and a woman in a dress,0.3841800391674042,"['a', 'lady', 'is', 'giving', 'a', 'speech', 'dealing', 'with', 'the', 'armenian', 'genocide']",0.2531535029411316,"['a', 'middle', 'eastern', 'woman', 'is', 'talking', 'into', 'a', 'microphone', 'at', 'a', 'protest', 'event']",0.5681442618370056,"['a', 'speaking', 'woman', 'at', 'a', 'podium', 'has', 'the', 'phrase', 'armenian', 'genocide', 'written', 'on', 'it', 'flanked', 'by', 'priests', 'and', 'men', 'in', 'suits']",0.29493868350982666,"['a', 'woman', 'speaking', 'at', 'an', 'armenian', 'genocide', 'event']",0.27134430408477783,"['a', 'woman', 'speaks', 'at', 'a', 'podium', 'surrounded', 'by', 'religious', 'men']",0.5333194732666016
313,470887791_86d5a08a38,a man in a black suit and a woman in a black dress,0.5842646360397339,"['a', 'man', 'and', 'a', 'woman', 'standing', 'with', 'a', 'group', 'of', 'spectators']",0.6149216890335083,"['a', 'man', 'holding', 'a', 'flag', 'stands', 'next', 'to', 'a', 'woman', 'wearing', 'black', 'and', 'white']",0.648306131362915,"['a', 'man', 'holding', 'flag', 'and', 'a', 'woman', 'behind', 'a', 'railing']",0.6385678052902222,"['an', 'elder', 'man', 'in', 'a', 'white', 'shirt', 'and', 'cap', 'waves', 'a', 'flag', 'as', 'a', 'group', 'of', 'people', 'stand', 'behind', 'him']",0.4989580512046814,"['an', 'older', 'man', 'with', 'a', 'red', 'blue', 'and', 'orange', 'flag', 'in', 'a', 'crowd']",0.5205693244934082
314,470887795_8443ce53d0,a group of children in a <unk> <unk>,0.3512198030948639,"['a', 'boy', 'drinks', 'from', 'a', 'glass', 'bottle']",0.24046725034713745,"['a', 'girl', 'in', 'a', 'purple', 'sweater', 'is', 'watching', 'a', 'boy', 'drink', 'from', 'a', 'bottle']",0.4172740578651428,"['a', 'girl', 'in', 'a', 'purple', 'sweater', 'watching', 'a', 'boy', 'drink', 'from', 'a', 'green', 'bottle']",0.42533108592033386,"['a', 'little', 'girl', 'in', 'pink', 'watches', 'a', 'young', 'boy', 'drink', 'out', 'of', 'a', 'bottle', 'on', 'a', 'crowded', 'street']",0.43715667724609375,"['boy', 'drinking', 'from', 'a', 'green', 'bottle', 'with', 'girl', 'in', 'purple', 'sweater', 'watching']",0.23586994409561157
315,470903027_489cc507de,a man is running on a track,0.4662606120109558,"['a', 'man', 'sitting', 'crosslegged', 'in', 'a', 'field']",0.5267301201820374,"['a', 'man', 'wearing', 'a', 'hat', 'is', 'sitting', 'on', 'the', 'ground', 'with', 'a', 'small', 'bag']",0.6460938453674316,"['a', 'person', 'wearing', 'a', 'hat', 'sits', 'on', 'the', 'grass', 'with', 'a', 'mountain', 'behind', 'him']",0.48418885469436646,"['a', 'person', 'with', 'a', 'stocking', 'cap', 'on', 'is', 'sitting', 'down', 'on', 'a', 'grassy', 'plain', 'with', 'a', 'mountain', 'behind', 'them']",0.5266814231872559,"['man', 'on', 'green', 'grass', 'mountains', 'and', 'semicloudy', 'sky', 'in', 'background']",0.1476089060306549
316,471402959_0b187560df,a man and a woman are sitting on a bench,0.28707846999168396,"['an', 'african', 'american', 'woman', 'wearing', 'an', 'orange', 'dress', 'with', 'a', 'hood', 'is', 'covering', 'her', 'face', 'with', 'her', 'hand', 'while', 'sitting', 'in', 'a', 'chair']",0.39070066809654236,"['a', 'woman', 'in', 'an', 'orangehooded', 'outfit', 'is', 'sitting', 'with', 'her', 'hand', 'on', 'her', 'face']",0.357745885848999,"['woman', 'in', 'a', 'red', 'headscarf', 'covering', 'her', 'face']",0.3368709087371826,"['woman', 'in', 'orange', 'clothing', 'putting', 'her', 'palm', 'over', 'her', 'face']",0.04093734174966812,"['woman', 'in', 'orange', 'headscarf', 'with', 'her', 'hand', 'over', 'her', 'face', 'sitting', 'in', 'a', 'blue', 'chair']",0.30913758277893066
317,472396131_6e97068d93,a woman is running in a field  to catch a ball,0.443545401096344,"['a', 'puppy', 'catching', 'a', 'bird']",0.49806493520736694,"['a', 'small', 'white', 'dog', 'holds', 'a', 'bird', 'in', 'its', 'mouth', 'as', 'it', 'runs', 'in', 'a', 'field']",0.547659158706665,"['a', 'white', 'dog', 'carries', 'a', 'gray', 'bird', 'in', 'a', 'field']",0.6180896759033203,"['a', 'white', 'puppy', 'is', 'carrying', 'a', 'black', 'bird', 'in', 'its', 'mouth']",0.5563908815383911,"['the', 'dog', 'returns', 'with', 'the', 'hunter', 's', 'bird']",-0.002477947622537613
318,472535997_0dbf42b9f3,two girls in blue dresses and bonnets  for the camera,0.39341622591018677,"['two', 'african', 'toddlers', 'dressed', 'in', 'pink', 'are', 'playing', 'in', 'a', 'sparsely', 'decorated', 'kitchen']",0.24271604418754578,"['two', 'girls', 'in', 'pink', 'dresses', 'dance', 'and', 'clap']",0.6199153661727905,"['two', 'little', 'girls', 'in', 'pink', 'are', 'dancing']",0.4278627038002014,"['two', 'little', 'girls', 'wearing', 'pink', 'outfits', 'dance', 'together']",0.2849181294441223,"['two', 'very', 'young', 'girls', 'in', 'pink', 'dance', 'inside']",0.39166882634162903
319,472661386_723aae880b,four girls are dancing in a hall,0.0991610437631607,"['a', 'class', 'holds', 'up', 'their', 'certificates']",0.06640911102294922,"['a', 'group', 'of', 'children', 'posing', 'with', 'their', 'certificates']",0.0874287411570549,"['a', 'group', 'of', 'children', 'showing', 'their', 'diplomas']",0.09445174038410187,"['the', 'children', 'hold', 'up', 'awards']",-0.09913820028305054,"['the', 'girl', 'in', 'a', 'yellow', 'shirt', 'walks', 'in', 'front', 'of', 'a', 'group', 'of', 'kids', 'holding', 'up', 'awards']",0.3466538190841675
320,472860064_a96a228796,a black dog running in the grass,0.5843420624732971,"['a', 'black', 'dog', 'in', 'front', 'of', 'a', 'tree', 'jumping', 'towards', 'a', 'red', 'frisbee']",0.43592309951782227,"['a', 'dog', 'jumps', 'through', 'the', 'grass']",0.6325339078903198,"['a', 'grey', 'dog', 'jumps', 'in', 'the', 'air', 'to', 'catch', 'a', 'frisbee', 'in', 'a', 'grassy', 'park']",0.5466274619102478,"['a', 'shaggy', 'dog', 'jumps', 'outside', 'in', 'the', 'grass']",0.6619580984115601,"['the', 'black', 'dog', 'is', 'jumping', 'up', 'in', 'the', 'air']",0.6446678042411804
321,473220329_819a913bbb,a woman stands on a rocky shore  the sun,0.44187045097351074,"['a', 'woman', 'is', 'walking', 'away', 'on', 'a', 'wooden', 'walkway', 'through', 'a', 'field', 'of', 'golden', 'plants']",0.4941732883453369,"['a', 'woman', 'walking', 'over', 'a', 'bridge', 'with', 'tall', 'grass', 'on', 'either', 'side', 'of', 'her']",0.4159972667694092,"['a', 'woman', 'walks', 'along', 'a', 'boardwalk']",0.46940258145332336,"['a', 'woman', 'with', 'dark', 'hair', 'walks', 'through', 'a', 'grassy', 'field', 'on', 'a', 'path', 'with', 'wooden', 'handrails']",0.3976287245750427,"['a', 'young', 'woman', 'crosses', 'a', 'bridge', 'through', 'a', 'field', 'of', 'tall', 'grass']",0.4321504235267639
322,473988700_570422001b,a black and white dog is running through the water,0.34883540868759155,"['a', 'black', 'and', 'brown', 'dog', 'shakes', 'water', 'off', 'of', 'itself']",0.4111991226673126,"['a', 'brown', 'and', 'black', 'dog', 'shaking', 'the', 'water', 'of', 'himself']",0.4897030293941498,"['a', 'brown', 'and', 'black', 'dog', 'with', 'a', 'red', 'and', 'blue', 'collar', 'stands', 'on', 'a', 'brown', 'grassy', 'surface', 'with', 'water', 'droplets', 'all', 'around']",0.3637964725494385,"['a', 'dog', 'stretches', 'its', 'neck', 'out', 'as', 'it', 'shakes', 'off', 'dust']",0.17874479293823242,"['a', 'wet', 'dog', 'shaking', 'off', 'excess', 'water', 'in', 'a', 'field']",0.30073368549346924
323,475042270_719ebe6c48,a dog jumping up to catch a ball,0.3011363446712494,"['a', 'golden', 'retriever', 'is', 'playing', 'with', 'a', 'smaller', 'black', 'and', 'brown', 'dog', 'in', 'a', 'pink', 'collar']",0.40912556648254395,"['a', 'small', 'black', 'and', 'brown', 'dog', 'is', 'jumping', 'on', 'a', 'large', 'orange', 'dog']",0.5144624710083008,"['a', 'smaller', 'black', 'dog', 'fighting', 'with', 'a', 'larger', 'brown', 'dog', 'in', 'a', 'forest']",0.47752153873443604,"['brown', 'dog', 'with', 'mouth', 'open', 'near', 'head', 'of', 'black', 'and', 'tan', 'dog']",0.05609681457281113,"['two', 'dogs', 'playing', 'near', 'the', 'woods']",0.048475347459316254
324,475313618_bdb2f72be5,a woman in a black dress and a brown dog are standing in a grassy yard,0.4324209690093994,"['a', 'female', 'in', 'bluejeans', 'is', 'standing', 'in', 'an', 'enclosed', 'area', 'with', 'arms', 'folded']",0.4410460591316223,"['a', 'girl', 'stands', 'in', 'a', 'dimly', 'lit', 'area']",0.5939059257507324,"['a', 'lone', 'woamn', 'wearing', 'a', 'black', 'hoodie', 'and', 'blue', 'jeans', 'standing', 'on', 'a', 'sidewalk']",0.6213980913162231,"['girl', 'stands', 'in', 'subway', 'waiting', 'on', 'something']",0.21740396320819855,"['girl', 'with', 'crossed', 'arms', 'stands', 'in', 'stone', 'corridor', 'seated', 'figure', 'in', 'background']",0.28835082054138184
325,475317104_1cdc1653b4,a man is playing with a dog on a leash,0.32123619318008423,"['a', 'girl', 'standing', 'in', 'an', 'enclosed', 'place']",0.2482072412967682,"['a', 'girl', 'stands', 'alone', 'while', 'a', 'man', 'raises', 'his', 'arms', 'in', 'the', 'background']",0.4334152638912201,"['a', 'teenage', 'girl', 'stands', 'in', 'a', 'large', 'industrial', 'garage', 'with', 'two', 'boys', 'sitting', 'in', 'the', 'background']",0.4267660081386566,"['a', 'woman', 'wearing', 'a', 'black', 'shirt', 'and', 'blue', 'jeans', 'standing', 'on', 'a', 'sidewalk']",0.49027055501937866,"['young', 'lady', 'standing', 'alone', 'waiting']",0.007521866820752621
326,475778645_65b7343c47,a man in a black shirt and black pants is jumping in the air,0.27655383944511414,"['a', 'boy', 'in', 'a', 'harness', 'climbs', 'a', 'rock', 'wall']",0.4246431887149811,"['a', 'small', 'boy', 'hangs', 'from', 'a', 'safety', 'harness', 'next', 'to', 'a', 'climbing', 'wall']",0.254021018743515,"['a', 'young', 'boy', 'on', 'a', 'harness', 'climbs', 'up', 'a', 'boulder']",0.23939421772956848,"['the', 'boy', 'is', 'climbing', 'a', 'white', 'rock', 'wall']",0.3237035572528839,"['the', 'small', 'child', 'climbs', 'a', 'white', 'rock', 'wall']",0.14100727438926697
327,475816542_f5c2736815,a man and a dog are running in a field,0.5308875441551208,"['a', 'black', 'and', 'a', 'brown', 'dog', 'are', 'running', 'toward', 'the', 'camera']",0.6363157629966736,"['a', 'black', 'and', 'a', 'yellow', 'dog']",0.5988041162490845,"['a', 'black', 'dog', 'and', 'a', 'brown', 'dog', 'with', 'a', 'ball']",0.592649519443512,"['a', 'large', 'black', 'dog', 'and', 'a', 'large', 'yellow', 'dog', 'appear', 'to', 'be', 'playing', 'with', 'a', 'soccer', 'ball']",0.505323052406311,"['the', 'black', 'dog', 'is', 'by', 'a', 'soccer', 'ball', 'and', 'the', 'brown', 'dog', 'is', 'running']",0.3213455379009247
328,475980315_b8ecd50094,a dog running through the water,0.32697048783302307,"['a', 'white', 'dog', 'fetches', 'a', 'stick', 'as', 'he', 'swims', 'in', 'a', 'lake']",0.3077903389930725,"['a', 'white', 'dog', 'holds', 'a', 'stick', 'while', 'swimming']",0.32050761580467224,"['a', 'white', 'dog', 'retrieves', 'the', 'stick', 'from', 'the', 'lake', 'for', 'her', 'owner']",0.3851242959499359,"['a', 'white', 'dog', 'swims', 'with', 'a', 'stick']",0.3261532783508301,"['white', 'dog', 'retrieving', 'stick', 'from', 'water']",0.295276939868927
329,476233374_e1396998ef,a little girl in a pink coat is walking on a beach   in the air,0.4035387933254242,"['a', 'little', 'boy', 'and', 'a', 'little', 'girl', 'are', 'playing', 'with', 'pebbles', 'on', 'the', 'beach']",0.5747469067573547,"['a', 'small', 'boy', 'and', 'girl', 'on', 'the', 'beach', 's', 'edge', 'looking', 'at', 'the', 'ground']",0.46673211455345154,"['two', 'kids', 'playing', 'on', 'a', 'pebble', 'beach', 'by', 'the', 'water']",0.4103020131587982,"['two', 'little', 'kids', 'play', 'on', 'a', 'pebble', 'covered', 'beach']",0.3291533589363098,"['two', 'young', 'child', 'stand', 'on', 'the', 'rocks', 'near', 'the', 'edge', 'of', 'the', 'water']",0.23675964772701263
330,476740978_45b65ebe0c,a group of people are standing in front of a building,0.255679726600647,"['a', 'group', 'of', 'people', 'are', 'holding', 'up', 'signs']",0.6608536243438721,"['a', 'group', 'of', 'people', 'carry', 'pink', 'letters', 'that', 'spell', 'impeach']",0.4295893907546997,"['many', 'woman', 'hold', 'up', 'a', 'sign', 'reading', 'impeach']",0.1079326719045639,"['people', 'holding', 'pink', 'signs', 'that', 'spell', 'out', 'impeach']",0.09037560224533081,"['war', 'protesters', 'on', 'curb', 'with', 'pink', 'umbrellas', 'spelling', 'out', 'impeach']",-0.010352697223424911
331,476759700_8911f087f8,a boy in a red shirt is running on a track,0.39660876989364624,"['a', 'man', 'carrying', 'a', 'sign', 'that', 'says', 'free', 'hug', 'along', 'the', 'sidewalk']",0.32168352603912354,"['a', 'man', 'holds', 'up', 'a', 'free', 'hugs', 'sign', 'above', 'his', 'head']",0.3136289119720459,"['a', 'man', 'is', 'holding', 'a', 'sign', 'that', 'says', 'free', 'hugs']",0.3794306516647339,"['a', 'young', 'man', 'in', 'a', 'black', 'shirt', 'is', 'holding', 'a', 'free', 'hugs', 'sign']",0.5965576171875,"['the', 'man', 'is', 'wearing', 'a', 'green', 'shirt', 'and', 'blue', 'jeans', 'and', 'carrying', 'a', 'free', 'hugs', 'sign']",0.37174326181411743
